url,dt,strong,p
https://www.samsung.com/sec/dryers/dryer-dv21dg8200bv-d2c/DV21DG8200BV/,상품 기본정보,A/S 책임자와 전화번호,삼성전자서비스센터 / 1588-3366
https://www.samsung.com/sec/dryers/dryer-dv21dg8200bv-d2c/DV21DG8200BV/,상품 기본정보,품질보증기준,결함.하자 등에 따른 소비자피해에 대해서는 소비자분쟁해결기준(소비자기본법 제16조)에 따라 보상 가능
https://www.samsung.com/sec/dryers/dryer-dv21dg8600bv-d2c/DV21DG8600BV/,기본 사양,건조 용량,21 kg
https://www.samsung.com/sec/dryers/dryer-dv21dg8600bv-d2c/DV21DG8600BV/,기본 사양,색상,블랙캐비어
https://www.samsung.com/sec/dryers/dryer-dv21dg8600bv-d2c/DV21DG8600BV/,기본 사양,크기(폭 × 높이 × 깊이),686 × 984 × 844 mm
https://www.samsung.com/sec/dryers/dryer-dv21dg8600bv-d2c/DV21DG8600BV/,기본 사양,무게,72 kg
https://www.samsung.com/sec/dryers/dryer-dv21dg8600bv-d2c/DV21DG8600BV/,기본 사양,에너지 소비효율,1 등급
https://www.samsung.com/sec/dryers/dryer-dv21dg8600bv-d2c/DV21DG8600BV/,기본 사양,전원,220 V/60 Hz
https://www.samsung.com/sec/dryers/dryer-dv21dg8600bv-d2c/DV21DG8600BV/,기본 사양,소비전력,2400 W
https://www.samsung.com/sec/dryers/dryer-dv21dg8600bv-d2c/DV21DG8600BV/,기본 사양,건조 방식,인버터 히트펌프 + 히터
https://www.samsung.com/sec/dryers/dryer-dv21dg8600bv-d2c/DV21DG8600BV/,외관 사양,디스플레이,심플컨트롤
https://www.samsung.com/sec/dryers/dryer-dv21dg8600bv-d2c/DV21DG8600BV/,외관 사양,도어 타입,틴트
https://www.samsung.com/sec/dryers/dryer-dv21dg8600bv-d2c/DV21DG8600BV/,외관 사양,물통,내장형 물통(7ℓ)
https://www.samsung.com/sec/dryers/dryer-dv21dg8600bv-d2c/DV21DG8600BV/,주요기능,올인원 컨트롤,연결 불가
https://www.samsung.com/sec/dryers/dryer-dv21dg8600bv-d2c/DV21DG8600BV/,주요기능,스마트컨트롤,있음
https://www.samsung.com/sec/dryers/dryer-dv21dg8600bv-d2c/DV21DG8600BV/,주요기능,버튼 잠금,있음
https://www.samsung.com/sec/dryers/dryer-dv21dg8600bv-d2c/DV21DG8600BV/,주요기능,다림질 알림,있음
https://www.samsung.com/sec/dryers/dryer-dv21dg8600bv-d2c/DV21DG8600BV/,주요기능,구김 방지,있음
https://www.samsung.com/sec/dryers/dryer-dv21dg8600bv-d2c/DV21DG8600BV/,주요기능,시간 설정,있음
https://www.samsung.com/sec/dryers/dryer-dv21dg8600bv-d2c/DV21DG8600BV/,주요기능,소리 끔,있음
https://www.samsung.com/sec/dryers/dryer-dv21dg8600bv-d2c/DV21DG8600BV/,주요기능,건조 정도 설정,있음
https://www.samsung.com/sec/dryers/dryer-dv21dg8600bv-d2c/DV21DG8600BV/,주요기능,필터,있음
https://www.samsung.com/sec/dryers/dryer-dv21dg8600bv-d2c/DV21DG8600BV/,주요기능,마이크로 안심필터,있음
https://www.samsung.com/sec/dryers/dryer-dv21dg8600bv-d2c/DV21DG8600BV/,주요기능,필터 체크 알람,있음
https://www.samsung.com/sec/dryers/dryer-dv21dg8600bv-d2c/DV21DG8600BV/,주요기능,리모컨,있음
https://www.samsung.com/sec/dryers/dryer-dv21dg8600bv-d2c/DV21DG8600BV/,주요기능,드럼라이트,있음
https://www.samsung.com/sec/dryers/dryer-dv21dg8600bv-d2c/DV21DG8600BV/,주요기능,건조코스,"표준건조, AI맞춤건조, 쾌속건조, 펫케어건조, 셔츠, 이불, 타월, 섬세의류, 블라우스, 울, 피트니스, 데님, 살균건조, 다림질건조, 시간건조, 선반건조, 송풍건조, 이불/먼지털기, 패딩케어, 아웃도어발수케어, 열풍내부살균"
https://www.samsung.com/sec/dryers/dryer-dv21dg8600bv-d2c/DV21DG8600BV/,스마트,WiFi 내장,지원
https://www.samsung.com/sec/dryers/dryer-dv21dg8600bv-d2c/DV21DG8600BV/,앱 연결,SmartThings 모바일 앱 지원,지원
https://www.samsung.com/sec/dryers/dryer-dv21dg8600bv-d2c/DV21DG8600BV/,안전인증정보,인증구분,KC 안전인증
https://www.samsung.com/sec/dryers/dryer-dv21dg8600bv-d2c/DV21DG8600BV/,안전인증정보,인증기관,한국기계전기전자시험연구원
https://www.samsung.com/sec/dryers/dryer-dv21dg8600bv-d2c/DV21DG8600BV/,안전인증정보,인증번호,HE07020-22161
https://www.samsung.com/sec/dryers/dryer-dv21dg8600bv-d2c/DV21DG8600BV/,EMC,인증기관,국립전파연구원
https://www.samsung.com/sec/dryers/dryer-dv21dg8600bv-d2c/DV21DG8600BV/,EMC,인증번호,"R-R-SEC-DV8000CK, R-C-SEC-CCAR210R"
https://www.samsung.com/sec/dryers/dryer-dv21dg8600bv-d2c/DV21DG8600BV/,기본정보,제조자/수입자,삼성전자(주)
https://www.samsung.com/sec/dryers/dryer-dv21dg8600bv-d2c/DV21DG8600BV/,기본정보,제조국,한국
https://www.samsung.com/sec/dryers/dryer-dv21dg8600bv-d2c/DV21DG8600BV/,기본정보,동일모델의 출시년월,2025년 1월
https://www.samsung.com/sec/dryers/dryer-dv21dg8600bv-d2c/DV21DG8600BV/,상품 기본정보,제품명,전기 건조기
https://www.samsung.com/sec/dryers/dryer-dv21dg8600bv-d2c/DV21DG8600BV/,상품 기본정보,제조자/수입자,삼성전자(주)
https://www.samsung.com/sec/dryers/dryer-dv21dg8600bv-d2c/DV21DG8600BV/,상품 기본정보,제조국가,한국
https://www.samsung.com/sec/dryers/dryer-dv21dg8600bv-d2c/DV21DG8600BV/,상품 기본정보,KC 인증 필 유무,"HE07020-22161, R-R-SEC-DV8000CK, R-C-SEC-CCAR210R"
https://www.samsung.com/sec/dryers/dryer-dv21dg8600bv-d2c/DV21DG8600BV/,상품 기본정보,동일모델의 출시년월,2025년 1월
https://www.samsung.com/sec/dryers/dryer-dv21dg8600bv-d2c/DV21DG8600BV/,상품 기본정보,A/S 책임자와 전화번호,삼성전자서비스센터 / 1588-3366
https://www.samsung.com/sec/dryers/dryer-dv21dg8600bv-d2c/DV21DG8600BV/,상품 기본정보,품질보증기준,결함.하자 등에 따른 소비자피해에 대해서는 소비자분쟁해결기준(소비자기본법 제16조)에 따라 보상 가능
https://www.samsung.com/sec/dryers/dryer-dv22db8890bvn-d2c1/DV22DB8890BV/,기본 사양,건조 용량,22 kg
https://www.samsung.com/sec/dryers/dryer-dv22db8890bvn-d2c1/DV22DB8890BV/,기본 사양,색상,블랙캐비어
https://www.samsung.com/sec/dryers/dryer-dv22db8890bvn-d2c1/DV22DB8890BV/,기본 사양,크기(폭 × 높이 × 깊이),686 × 984 × 872 mm
https://www.samsung.com/sec/dryers/dryer-dv22db8890bvn-d2c1/DV22DB8890BV/,기본 사양,무게,77 kg
https://www.samsung.com/sec/dryers/dryer-dv22db8890bvn-d2c1/DV22DB8890BV/,기본 사양,에너지 소비효율,1 등급
https://www.samsung.com/sec/dryers/dryer-dv22db8890bvn-d2c1/DV22DB8890BV/,기본 사양,전원,220 V/60 Hz
https://www.samsung.com/sec/dryers/dryer-dv22db8890bvn-d2c1/DV22DB8890BV/,기본 사양,소비전력,2400 W
https://www.samsung.com/sec/dryers/dryer-dv22db8890bvn-d2c1/DV22DB8890BV/,기본 사양,건조 방식,인버터 히트펌프 + 히터
https://www.samsung.com/sec/dryers/dryer-dv22db8890bvn-d2c1/DV22DB8890BV/,외관 사양,디스플레이,심플컨트롤
https://www.samsung.com/sec/dryers/dryer-dv22db8890bvn-d2c1/DV22DB8890BV/,외관 사양,도어 타입,강화유리
https://www.samsung.com/sec/dryers/dryer-dv22db8890bvn-d2c1/DV22DB8890BV/,외관 사양,제습키트,있음
https://www.samsung.com/sec/dryers/dryer-dv22db8890bvn-d2c1/DV22DB8890BV/,외관 사양,물통,내장형 물통(7ℓ)
https://www.samsung.com/sec/dryers/dryer-dv22db8890bvn-d2c1/DV22DB8890BV/,주요기능,공간 제습,있음
https://www.samsung.com/sec/dryers/dryer-dv22db8890bvn-d2c1/DV22DB8890BV/,주요기능,오토 오픈 도어,있음
https://www.samsung.com/sec/dryers/dryer-dv22db8890bvn-d2c1/DV22DB8890BV/,주요기능,올인원 컨트롤,연결 가능(호환 세탁기)
https://www.samsung.com/sec/dryers/dryer-dv22db8890bvn-d2c1/DV22DB8890BV/,주요기능,스마트컨트롤,있음
https://www.samsung.com/sec/dryers/dryer-dv22db8890bvn-d2c1/DV22DB8890BV/,주요기능,버튼 잠금,있음
https://www.samsung.com/sec/dryers/dryer-dv22db8890bvn-d2c1/DV22DB8890BV/,주요기능,다림질 알림,있음
https://www.samsung.com/sec/dryers/dryer-dv22db8890bvn-d2c1/DV22DB8890BV/,주요기능,구김 방지,있음
https://www.samsung.com/sec/dryers/dryer-dv22db8890bvn-d2c1/DV22DB8890BV/,주요기능,시간 설정,있음
https://www.samsung.com/sec/dryers/dryer-dv22db8890bvn-d2c1/DV22DB8890BV/,주요기능,건조 정도 설정,있음
https://www.samsung.com/sec/dryers/dryer-dv22db8890bvn-d2c1/DV22DB8890BV/,주요기능,필터,있음
https://www.samsung.com/sec/dryers/dryer-dv22db8890bvn-d2c1/DV22DB8890BV/,주요기능,마이크로 안심필터,있음
https://www.samsung.com/sec/dryers/dryer-dv22db8890bvn-d2c1/DV22DB8890BV/,주요기능,필터 체크 알람,있음
https://www.samsung.com/sec/dryers/dryer-dv22db8890bvn-d2c1/DV22DB8890BV/,주요기능,안전도어락 시스템,있음
https://www.samsung.com/sec/dryers/dryer-dv22db8890bvn-d2c1/DV22DB8890BV/,주요기능,드럼라이트,있음
https://www.samsung.com/sec/dryers/dryer-dv22db8890bvn-d2c1/DV22DB8890BV/,주요기능,건조코스,"표준건조, AI맞춤건조, 쾌속건조, 펫케어건조, 이불, 타월, 섬세의류, 울, 살균건조, 셔츠, 블라우스, 피트니스, 데님, 다림질건조, 시간건조, 선반건조, 송풍건조, 이불/먼지털기, 패딩케어, 아웃도어발수케어, 열풍내부살균, 공간제습+"
https://www.samsung.com/sec/dryers/dryer-dv22db8890bvn-d2c1/DV22DB8890BV/,스마트,WiFi 내장,지원
https://www.samsung.com/sec/dryers/dryer-dv22db8890bvn-d2c1/DV22DB8890BV/,앱 연결,SmartThings 모바일 앱 지원,지원
https://www.samsung.com/sec/dryers/dryer-dv22db8890bvn-d2c1/DV22DB8890BV/,안전인증정보,인증구분,KC 안전인증
https://www.samsung.com/sec/dryers/dryer-dv22db8890bvn-d2c1/DV22DB8890BV/,안전인증정보,인증기관,한국기계전기전자시험연구원
https://www.samsung.com/sec/dryers/dryer-dv22db8890bvn-d2c1/DV22DB8890BV/,안전인증정보,인증번호,HE07020-22161
https://www.samsung.com/sec/dryers/dryer-dv22db8890bvn-d2c1/DV22DB8890BV/,EMC,인증기관,국립전파연구원
https://www.samsung.com/sec/dryers/dryer-dv22db8890bvn-d2c1/DV22DB8890BV/,EMC,인증번호,"R-R-SEC-DV8000CK, R-C-SEC-CCAR210R"
https://www.samsung.com/sec/dryers/dryer-dv22db8890bvn-d2c1/DV22DB8890BV/,기본정보,제조자/수입자,삼성전자(주)
https://www.samsung.com/sec/dryers/dryer-dv22db8890bvn-d2c1/DV22DB8890BV/,기본정보,제조국,한국
https://www.samsung.com/sec/dryers/dryer-dv22db8890bvn-d2c1/DV22DB8890BV/,기본정보,동일모델의 출시년월,2023년 4월
https://www.samsung.com/sec/dryers/dryer-dv22db8890bvn-d2c1/DV22DB8890BV/,상품 기본정보,제품명,전기 건조기
https://www.samsung.com/sec/dryers/dryer-dv22db8890bvn-d2c1/DV22DB8890BV/,상품 기본정보,제조자/수입자,삼성전자(주)
https://www.samsung.com/sec/dryers/dryer-dv22db8890bvn-d2c1/DV22DB8890BV/,상품 기본정보,제조국가,한국
https://www.samsung.com/sec/dryers/dryer-dv22db8890bvn-d2c1/DV22DB8890BV/,상품 기본정보,KC 인증 필 유무,"HE07020-22161, R-R-SEC-DV8000CK, R-C-SEC-CCAR210R"
https://www.samsung.com/sec/dryers/dryer-dv22db8890bvn-d2c1/DV22DB8890BV/,상품 기본정보,동일모델의 출시년월,2024년 3월
https://www.samsung.com/sec/dryers/dryer-dv22db8890bvn-d2c1/DV22DB8890BV/,상품 기본정보,A/S 책임자와 전화번호,삼성전자서비스센터 / 1588-3366
https://www.samsung.com/sec/dryers/dryer-dv22db8890bvn-d2c1/DV22DB8890BV/,상품 기본정보,품질보증기준,결함.하자 등에 따른 소비자피해에 대해서는 소비자분쟁해결기준(소비자기본법 제16조)에 따라 보상 가능
https://www.samsung.com/sec/dryers/dryer-dv90t5540bw-d2c3/DV90T5540BV/,기본 사양,건조 용량,9 kg
https://www.samsung.com/sec/dryers/dryer-dv90t5540bw-d2c3/DV90T5540BV/,기본 사양,색상,블랙케비어
https://www.samsung.com/sec/dryers/dryer-dv90t5540bw-d2c3/DV90T5540BV/,기본 사양,크기(폭 × 높이 × 깊이),600 x 850 x 650 mm
https://www.samsung.com/sec/dryers/dryer-dv90t5540bw-d2c3/DV90T5540BV/,기본 사양,무게,50 kg
https://www.samsung.com/sec/dryers/dryer-dv90t5540bw-d2c3/DV90T5540BV/,기본 사양,에너지 소비효율,1등급
https://www.samsung.com/sec/dryers/dryer-dv90t5540bw-d2c3/DV90T5540BV/,기본 사양,전원,220V 60Hz
https://www.samsung.com/sec/dryers/dryer-dv90t5540bw-d2c3/DV90T5540BV/,기본 사양,소비전력,1100W
https://www.samsung.com/sec/dryers/dryer-dv90t5540bw-d2c3/DV90T5540BV/,기본 사양,건조 방식,인버터 히트펌프
https://www.samsung.com/sec/dryers/dryer-dv90t5540bw-d2c3/DV90T5540BV/,외관 사양,디스플레이,LED
https://www.samsung.com/sec/dryers/dryer-dv90t5540bw-d2c3/DV90T5540BV/,외관 사양,도어 타입,틴트도어
https://www.samsung.com/sec/dryers/dryer-dv90t5540bw-d2c3/DV90T5540BV/,외관 사양,양방향 도어,있음
https://www.samsung.com/sec/dryers/dryer-dv90t5540bw-d2c3/DV90T5540BV/,주요기능,스마트컨트롤,있음
https://www.samsung.com/sec/dryers/dryer-dv90t5540bw-d2c3/DV90T5540BV/,주요기능,스마트체크,있음
https://www.samsung.com/sec/dryers/dryer-dv90t5540bw-d2c3/DV90T5540BV/,주요기능,버튼 잠금,있음
https://www.samsung.com/sec/dryers/dryer-dv90t5540bw-d2c3/DV90T5540BV/,주요기능,다림질 알림,있음
https://www.samsung.com/sec/dryers/dryer-dv90t5540bw-d2c3/DV90T5540BV/,주요기능,구김 방지,있음
https://www.samsung.com/sec/dryers/dryer-dv90t5540bw-d2c3/DV90T5540BV/,주요기능,우리집 코스,있음
https://www.samsung.com/sec/dryers/dryer-dv90t5540bw-d2c3/DV90T5540BV/,주요기능,시간 설정,있음
https://www.samsung.com/sec/dryers/dryer-dv90t5540bw-d2c3/DV90T5540BV/,주요기능,알림음 끔,있음
https://www.samsung.com/sec/dryers/dryer-dv90t5540bw-d2c3/DV90T5540BV/,주요기능,건조정도,있음
https://www.samsung.com/sec/dryers/dryer-dv90t5540bw-d2c3/DV90T5540BV/,주요기능,필터,있음
https://www.samsung.com/sec/dryers/dryer-dv90t5540bw-d2c3/DV90T5540BV/,주요기능,마이크로 안심필터,있음
https://www.samsung.com/sec/dryers/dryer-dv90t5540bw-d2c3/DV90T5540BV/,주요기능,필터 체크 알람,있음
https://www.samsung.com/sec/dryers/dryer-dv90t5540bw-d2c3/DV90T5540BV/,주요기능,물 수위 표시창,있음
https://www.samsung.com/sec/dryers/dryer-dv90t5540bw-d2c3/DV90T5540BV/,주요기능,리모컨,있음
https://www.samsung.com/sec/dryers/dryer-dv90t5540bw-d2c3/DV90T5540BV/,주요기능,드럼라이트,있음
https://www.samsung.com/sec/dryers/dryer-dv90t5540bw-d2c3/DV90T5540BV/,주요기능,건조코스,"표준건조, AI맞춤건조, 합성섬유, 섬세의류, 타월, 이불, 쾌속건조, 시간건조, 송풍건조, 에어살균+, 이불/먼지털기, 내부케어"
https://www.samsung.com/sec/dryers/dryer-dv90t5540bw-d2c3/DV90T5540BV/,스마트,WiFi 내장,있음
https://www.samsung.com/sec/dryers/dryer-dv90t5540bw-d2c3/DV90T5540BV/,앱 연결,SmartThings 모바일 앱 지원,지원
https://www.samsung.com/sec/dryers/dryer-dv90t5540bw-d2c3/DV90T5540BV/,안전인증정보,인증구분,KC 안전인증
https://www.samsung.com/sec/dryers/dryer-dv90t5540bw-d2c3/DV90T5540BV/,안전인증정보,인증기관,한국기계전기전자시험연구원
https://www.samsung.com/sec/dryers/dryer-dv90t5540bw-d2c3/DV90T5540BV/,안전인증정보,인증번호,HU071431-20023
https://www.samsung.com/sec/dryers/dryer-dv90t5540bw-d2c3/DV90T5540BV/,EMC,인증기관,국립전파연구원
https://www.samsung.com/sec/dryers/dryer-dv90t5540bw-d2c3/DV90T5540BV/,EMC,인증번호,"R-R-SEC-DV5000T6, MSIP-CRM-SEC-CWAM210S"
https://www.samsung.com/sec/dryers/dryer-dv90t5540bw-d2c3/DV90T5540BV/,기본정보,제조자/수입자,삼성전자(주)
https://www.samsung.com/sec/dryers/dryer-dv90t5540bw-d2c3/DV90T5540BV/,기본정보,제조국,중국
https://www.samsung.com/sec/dryers/dryer-dv90t5540bw-d2c3/DV90T5540BV/,기본정보,동일모델의 출시년월,2020년 6월
https://www.samsung.com/sec/dryers/dryer-dv90t5540bw-d2c3/DV90T5540BV/,상품 기본정보,제품명,전기 건조기
https://www.samsung.com/sec/dryers/dryer-dv90t5540bw-d2c3/DV90T5540BV/,상품 기본정보,제조자/수입자,삼성전자㈜
https://www.samsung.com/sec/dryers/dryer-dv90t5540bw-d2c3/DV90T5540BV/,상품 기본정보,제조국가,중국
https://www.samsung.com/sec/dryers/dryer-dv90t5540bw-d2c3/DV90T5540BV/,상품 기본정보,KC 인증 필 유무,"HU071431-20023, R-R-SEC-DV5000T6, MSIP-CRM-SEC-CWAM210S"
https://www.samsung.com/sec/dryers/dryer-dv90t5540bw-d2c3/DV90T5540BV/,상품 기본정보,동일모델의 출시년월,2020년 6월
https://www.samsung.com/sec/dryers/dryer-dv90t5540bw-d2c3/DV90T5540BV/,상품 기본정보,A/S 책임자와 전화번호,삼성전자서비스센터 / 1588-3366
https://www.samsung.com/sec/dryers/dryer-dv90t5540bw-d2c3/DV90T5540BV/,상품 기본정보,품질보증기준,결함.하자 등에 따른 소비자피해에 대해서는 소비자분쟁해결기준(소비자기본법 제16조)에 따라 보상 가능
https://www.samsung.com/sec/washing-machines/top-loader-wa10cg5441bw-d2c2/WA10CG5441BW/,기본 사양,세탁 용량,10 kg
https://www.samsung.com/sec/washing-machines/top-loader-wa10cg5441bw-d2c2/WA10CG5441BW/,기본 사양,색상,화이트
https://www.samsung.com/sec/washing-machines/top-loader-wa10cg5441bw-d2c2/WA10CG5441BW/,기본 사양,크기(폭 × 높이 × 깊이),610 x 1059 x 675 mm
https://www.samsung.com/sec/washing-machines/top-loader-wa10cg5441bw-d2c2/WA10CG5441BW/,기본 사양,무게,40 kg
https://www.samsung.com/sec/washing-machines/top-loader-wa10cg5441bw-d2c2/WA10CG5441BW/,기본 사양,에너지 소비효율,2 등급
https://www.samsung.com/sec/washing-machines/top-loader-wa10cg5441bw-d2c2/WA10CG5441BW/,기본 사양,전원,220 V/60 Hz
https://www.samsung.com/sec/washing-machines/top-loader-wa10cg5441bw-d2c2/WA10CG5441BW/,기본 사양,소비전력,500 W
https://www.samsung.com/sec/washing-machines/top-loader-wa10cg5441bw-d2c2/WA10CG5441BW/,기본 사양,모터,인버터 모터
https://www.samsung.com/sec/washing-machines/top-loader-wa10cg5441bw-d2c2/WA10CG5441BW/,기본 사양,모터 구동 방식,듀얼DD
https://www.samsung.com/sec/washing-machines/top-loader-wa10cg5441bw-d2c2/WA10CG5441BW/,외관 사양,디스플레이,LED
https://www.samsung.com/sec/washing-machines/top-loader-wa10cg5441bw-d2c2/WA10CG5441BW/,외관 사양,도어 타입,강화유리
https://www.samsung.com/sec/washing-machines/top-loader-wa10cg5441bw-d2c2/WA10CG5441BW/,외관 사양,세탁조 패턴,다이아몬드 세탁조
https://www.samsung.com/sec/washing-machines/top-loader-wa10cg5441bw-d2c2/WA10CG5441BW/,주요기능,버블,있음
https://www.samsung.com/sec/washing-machines/top-loader-wa10cg5441bw-d2c2/WA10CG5441BW/,주요기능,필터,있음
https://www.samsung.com/sec/washing-machines/top-loader-wa10cg5441bw-d2c2/WA10CG5441BW/,주요기능,스마트체크,있음
https://www.samsung.com/sec/washing-machines/top-loader-wa10cg5441bw-d2c2/WA10CG5441BW/,주요기능,물높이 조절,있음
https://www.samsung.com/sec/washing-machines/top-loader-wa10cg5441bw-d2c2/WA10CG5441BW/,주요기능,세탁 온도 조절,있음
https://www.samsung.com/sec/washing-machines/top-loader-wa10cg5441bw-d2c2/WA10CG5441BW/,주요기능,헹굼 횟수 조절,있음
https://www.samsung.com/sec/washing-machines/top-loader-wa10cg5441bw-d2c2/WA10CG5441BW/,주요기능,탈수 세기 조절,있음
https://www.samsung.com/sec/washing-machines/top-loader-wa10cg5441bw-d2c2/WA10CG5441BW/,주요기능,예약 기능,있음
https://www.samsung.com/sec/washing-machines/top-loader-wa10cg5441bw-d2c2/WA10CG5441BW/,주요기능,어린이 보호,있음
https://www.samsung.com/sec/washing-machines/top-loader-wa10cg5441bw-d2c2/WA10CG5441BW/,주요기능,알림음 끔,있음
https://www.samsung.com/sec/washing-machines/top-loader-wa10cg5441bw-d2c2/WA10CG5441BW/,주요기능,무세제통세척,있음
https://www.samsung.com/sec/washing-machines/top-loader-wa10cg5441bw-d2c2/WA10CG5441BW/,주요기능,강력 통세척,있음
https://www.samsung.com/sec/washing-machines/top-loader-wa10cg5441bw-d2c2/WA10CG5441BW/,주요기능,통세척 알람,있음
https://www.samsung.com/sec/washing-machines/top-loader-wa10cg5441bw-d2c2/WA10CG5441BW/,주요기능,진동 저감 시스템,있음
https://www.samsung.com/sec/washing-machines/top-loader-wa10cg5441bw-d2c2/WA10CG5441BW/,주요기능,소프트 도어,있음
https://www.samsung.com/sec/washing-machines/top-loader-wa10cg5441bw-d2c2/WA10CG5441BW/,주요기능,불림,있음
https://www.samsung.com/sec/washing-machines/top-loader-wa10cg5441bw-d2c2/WA10CG5441BW/,주요기능,안전도어락 시스템,있음
https://www.samsung.com/sec/washing-machines/top-loader-wa10cg5441bw-d2c2/WA10CG5441BW/,주요기능,정전보상기능,있음
https://www.samsung.com/sec/washing-machines/top-loader-wa10cg5441bw-d2c2/WA10CG5441BW/,주요기능,세탁코스,"표준세탁, 소량/쾌속, 강력세탁, 청정세탁, 울/란제리, 이불, 헹굼+탈수, 무세제통세척"
https://www.samsung.com/sec/washing-machines/top-loader-wa10cg5441bw-d2c2/WA10CG5441BW/,스마트,WiFi 내장,미지원
https://www.samsung.com/sec/washing-machines/top-loader-wa10cg5441bw-d2c2/WA10CG5441BW/,앱 연결,SmartThings 모바일 앱 지원,미지원
https://www.samsung.com/sec/washing-machines/top-loader-wa10cg5441bw-d2c2/WA10CG5441BW/,안전인증정보,인증구분,KC 안전인증
https://www.samsung.com/sec/washing-machines/top-loader-wa10cg5441bw-d2c2/WA10CG5441BW/,안전인증정보,인증기관,한국기계전기전자시험연구원
https://www.samsung.com/sec/washing-machines/top-loader-wa10cg5441bw-d2c2/WA10CG5441BW/,안전인증정보,인증번호,HU07310-23072
https://www.samsung.com/sec/washing-machines/top-loader-wa10cg5441bw-d2c2/WA10CG5441BW/,EMC,인증기관,국립전파연구원
https://www.samsung.com/sec/washing-machines/top-loader-wa10cg5441bw-d2c2/WA10CG5441BW/,EMC,인증번호,R-R-SEC-WA5000C
https://www.samsung.com/sec/washing-machines/top-loader-wa10cg5441bw-d2c2/WA10CG5441BW/,기본정보,제조자/수입자,삼성전자(주)
https://www.samsung.com/sec/washing-machines/top-loader-wa10cg5441bw-d2c2/WA10CG5441BW/,기본정보,제조국,태국
https://www.samsung.com/sec/washing-machines/top-loader-wa10cg5441bw-d2c2/WA10CG5441BW/,기본정보,동일모델의 출시년월,2023년 7월
https://www.samsung.com/sec/washing-machines/top-loader-wa10cg5441bw-d2c2/WA10CG5441BW/,상품 기본정보,제품명,전기 세탁기
https://www.samsung.com/sec/washing-machines/top-loader-wa10cg5441bw-d2c2/WA10CG5441BW/,상품 기본정보,제조자/수입자,삼성전자(주)
https://www.samsung.com/sec/washing-machines/top-loader-wa10cg5441bw-d2c2/WA10CG5441BW/,상품 기본정보,제조국가,태국
https://www.samsung.com/sec/washing-machines/top-loader-wa10cg5441bw-d2c2/WA10CG5441BW/,상품 기본정보,KC 인증 필 유무,"R-R-SEC-WA5000C, HU07310-23072"
https://www.samsung.com/sec/washing-machines/top-loader-wa10cg5441bw-d2c2/WA10CG5441BW/,상품 기본정보,동일모델의 출시년월,2023년 7월
https://www.samsung.com/sec/washing-machines/top-loader-wa10cg5441bw-d2c2/WA10CG5441BW/,상품 기본정보,A/S 책임자와 전화번호,삼성전자서비스센터 / 1588-3366
https://www.samsung.com/sec/washing-machines/top-loader-wa10cg5441bw-d2c2/WA10CG5441BW/,상품 기본정보,품질보증기준,결함.하자 등에 따른 소비자피해에 대해서는 소비자분쟁해결기준(소비자기본법 제16조)에 따라 보상 가능
https://www.samsung.com/sec/washing-machines/package-wf21d17cwwc-d2c/WF21D17CVVC/,기본 사양,세탁 용량,21 kg
https://www.samsung.com/sec/washing-machines/package-wf21d17cwwc-d2c/WF21D17CVVC/,기본 사양,색상,블랙캐비어
https://www.samsung.com/sec/washing-machines/package-wf21d17cwwc-d2c/WF21D17CVVC/,기본 사양,크기(폭 × 높이 × 깊이),686 × 984 × 796 mm
https://www.samsung.com/sec/washing-machines/package-wf21d17cwwc-d2c/WF21D17CVVC/,기본 사양,무게,92 kg
https://www.samsung.com/sec/washing-machines/package-wf21d17cwwc-d2c/WF21D17CVVC/,기본 사양,에너지 소비효율,1 등급
https://www.samsung.com/sec/washing-machines/package-wf21d17cwwc-d2c/WF21D17CVVC/,기본 사양,전원,220 V/60 Hz
https://www.samsung.com/sec/washing-machines/package-wf21d17cwwc-d2c/WF21D17CVVC/,기본 사양,소비전력,가열세탁 시 2200 W
https://www.samsung.com/sec/washing-machines/package-wf21d17cwwc-d2c/WF21D17CVVC/,외관 사양,디스플레이,올인원컨트롤(호환 건조기와 전용 상단 설치 키트로 직렬 설치시)
https://www.samsung.com/sec/washing-machines/package-wf21d17cwwc-d2c/WF21D17CVVC/,외관 사양,도어 타입,강화유리
https://www.samsung.com/sec/washing-machines/package-wf21d17cwwc-d2c/WF21D17CVVC/,외관 사양,드럼 패턴,스월 드럼
https://www.samsung.com/sec/washing-machines/package-wf21d17cwwc-d2c/WF21D17CVVC/,주요기능,버블,있음
https://www.samsung.com/sec/washing-machines/package-wf21d17cwwc-d2c/WF21D17CVVC/,주요기능,초강력 워터샷,있음
https://www.samsung.com/sec/washing-machines/package-wf21d17cwwc-d2c/WF21D17CVVC/,주요기능,스마트컨트롤,있음
https://www.samsung.com/sec/washing-machines/package-wf21d17cwwc-d2c/WF21D17CVVC/,주요기능,세탁 온도 조절,있음
https://www.samsung.com/sec/washing-machines/package-wf21d17cwwc-d2c/WF21D17CVVC/,주요기능,헹굼 횟수 조절,있음
https://www.samsung.com/sec/washing-machines/package-wf21d17cwwc-d2c/WF21D17CVVC/,주요기능,탈수 세기 조절,있음
https://www.samsung.com/sec/washing-machines/package-wf21d17cwwc-d2c/WF21D17CVVC/,주요기능,예약 기능,있음
https://www.samsung.com/sec/washing-machines/package-wf21d17cwwc-d2c/WF21D17CVVC/,주요기능,버튼 잠금,있음
